ΕΞΑΜΗΝΟ, ΜΑΘΗΜΑ, ΚΑΘΗΓΗΤΗΣ, ΤΜΗΜΑ, ΣΧΟΛΙΑ, ΩΡΑ, ΑΙΘΟΥΣΑ, ΗΜΕΡΑ
2, ΑΡΧΕΣ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ ΛΟΓΙΣΤΙΚΗΣ (Μ-Ω), Δ. Γκίκας - Κ. Μιχαλοπούλου, Οικονομικής Επιστήμης, -, 19-21, Α, Τρίτη
2, ΑΡΧΕΣ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ ΛΟΓΙΣΤΙΚΗΣ (Μ-Ω), Δ. Γκίκας - Κ. Μιχαλοπούλου, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 13-15, Δ23, Τετάρτη
2, ΑΡΧΕΣ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ ΛΟΓΙΣΤΙΚΗΣ (Μ-Ω), Δ. Γκίκας - Κ. Μιχαλοπούλου, Οικονομικής Επιστήμης, -, 17-19, Δ12, Παρασκευή
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΙΚΗ ΑΝΑΛΥΣΗ  ΙΙ (Α-Λ), ΜΙΑΟΥΛΗ, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 13-15, Β, Δευτέρα
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΙΚΗ ΑΝΑΛΥΣΗ  ΙΙ (Α-Λ), ΜΙΑΟΥΛΗ, Οικονομικής Επιστήμης, -, 17-19, Αμφ.Δεριγνύ, Τετάρτη
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΙΚΗ ΑΝΑΛΥΣΗ  ΙΙ (Α-Λ), ΜΙΑΟΥΛΗ, Οικονομικής Επιστήμης, -, 15-17, Αμφ.Δεριγνύ, Πέμπτη
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΙΚΗ ΑΝΑΛΥΣΗ  ΙΙ (Μ-Ω), ΜΙΑΟΥΛΗ, Οικονομικής Επιστήμης, -, 15-17, Αμφ.Δεριγνύ, Τετάρτη
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΙΚΗ ΑΝΑΛΥΣΗ  ΙΙ (Μ-Ω), ΜΙΑΟΥΛΗ, Οικονομικής Επιστήμης, -, 17-19, Αμφ.Δεριγνύ, Πέμπτη
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΙΚΗ ΑΝΑΛΥΣΗ  ΙΙ (Μ-Ω), ΜΙΑΟΥΛΗ, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 15-17, Β, Παρασκευή
2, ΜΑΘΗΜΑΤΙΚΑ ΓΙΑ ΟΙΚΟΝΟΜΟΛΟΓΟΥΣ ΙΙ, Ν. Φράγκος, Οικονομικής Επιστήμης, -, 17-19, Α, Τρίτη
2, ΜΑΘΗΜΑΤΙΚΑ ΓΙΑ ΟΙΚΟΝΟΜΟΛΟΓΟΥΣ ΙΙ, Ν. Φράγκος, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 19-21, Β, Τρίτη
2, ΜΑΘΗΜΑΤΙΚΑ ΓΙΑ ΟΙΚΟΝΟΜΟΛΟΓΟΥΣ ΙΙ, Ν. Φράγκος, Οικονομικής Επιστήμης, -, 11-13, Α, Τετάρτη
2, ΜΑΘΗΜΑΤΙΚΑ ΓΙΑ ΟΙΚΟΝΟΜΟΛΟΓΟΥΣ ΙΙ, Ν. Φράγκος, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 19-21, Γ, Πέμπτη
2, ΣΤΑΤΙΣΤΙΚΗ ΙΙ, Σ. Αρβανίτης, Οικονομικής Επιστήμης, -, 11-13, X, Τρίτη
2, ΣΤΑΤΙΣΤΙΚΗ ΙΙ, Σ. Αρβανίτης, Οικονομικής Επιστήμης, -, 9-11, Δ24, Τετάρτη
2, ΣΤΑΤΙΣΤΙΚΗ ΙΙ, Σ. Αρβανίτης, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 15-17, X, Τετάρτη
2, ΣΤΑΤΙΣΤΙΚΗ ΙΙ, Σ. Αρβανίτης, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 17-19, X, Τετάρτη
4, ΔΙΕΘΝΗΣ ΟΙΚΟΝΟΜΙΚΗ, Γ.Αλογοσκούφης, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 11-13, Δ22, Δευτέρα
4, ΔΙΕΘΝΗΣ ΟΙΚΟΝΟΜΙΚΗ, Γ.Αλογοσκούφης, Οικονομικής Επιστήμης, -, 13-15, X, Τρίτη
4, ΔΙΕΘΝΗΣ ΟΙΚΟΝΟΜΙΚΗ, Γ.Αλογοσκούφης, Οικονομικής Επιστήμης, -, 11-13, Αμφ.Δεριγνύ, Τετάρτη
4, ΔΙΕΘΝΗΣ ΟΙΚΟΝΟΜΙΚΗ, Γ.Αλογοσκούφης, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 11-13, X, Παρασκευή
4, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΕΤΡΙΑ, ΕΣΠΑ, Οικονομικής Επιστήμης, -, 17-19, X, Δευτέρα
4, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΕΤΡΙΑ, ΕΣΠΑ, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 11-13, Η/Υ 3, Τρίτη
4, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΕΤΡΙΑ, ΕΣΠΑ, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 17-19, Η/Υ 3, Τετάρτη
4, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΕΤΡΙΑ, ΕΣΠΑ, Οικονομικής Επιστήμης, -, 17-19, X, Πέμπτη
4, ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Π.Δ. 407, Οικονομικής Επιστήμης, -, 9-11, Α47, Πέμπτη
4, ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Π.Δ. 407, Οικονομικής Επιστήμης, -, 11-13, Α47, Πέμπτη
4, ΜΑΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ ΙΙ, Γ.Αλογοσκούφης, Οικονομικής Επιστήμης, -, 9-11, Α, Τετάρτη
4, ΜΑΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ ΙΙ, Γ.Αλογοσκούφης, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 13-15, Α31, Παρασκευή
4, ΜΑΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ ΙΙ, Γ.Αλογοσκούφης, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 17-19, Γ, Παρασκευή
4, ΜΑΡΞΙΣΤΙΚΗ ΟΙΚΟΝΟΜΙΚΗ ΙΙ, ΕΣΠΑ, Οικονομικής Επιστήμης, -, 17-19, Α48, Τρίτη
4, ΜΑΡΞΙΣΤΙΚΗ ΟΙΚΟΝΟΜΙΚΗ ΙΙ, ΕΣΠΑ, Οικονομικής Επιστήμης, -, 13-15, Α47, Πέμπτη
4, ΜΕΘΟΔΟΛΟΓΙΑ ΟΙΚΟΝΟΜΙΚΗΣ ΕΠΙΣΤΗΜΗΣ, ΚΑΤΣΕΛΙΔΗΣ, Οικονομικής Επιστήμης, -, 9-11, Δο, Τρίτη
4, ΜΕΘΟΔΟΛΟΓΙΑ ΟΙΚΟΝΟΜΙΚΗΣ ΕΠΙΣΤΗΜΗΣ, ΚΑΤΣΕΛΙΔΗΣ, Οικονομικής Επιστήμης, -, 15-17, Δ12, Παρασκευή
4, ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ ΙΙ, Θ. ΠΑΛΥΒΟΣ, Οικονομικής Επιστήμης, -, 15-17, Αμφ.Δεριγνύ, Δευτέρα
4, ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ ΙΙ, Θ. ΠΑΛΥΒΟΣ, Οικονομικής Επιστήμης, -, 15-17, Αμφ.Δεριγνύ, Τρίτη
4, ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ ΙΙ, Θ. ΠΑΛΥΒΟΣ, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 15-17, Α21, Τετάρτη
4, ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ ΙΙ, Θ. ΠΑΛΥΒΟΣ, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 17-19, Δ22, Τετάρτη
4, ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ ΙΙ, Θ. ΠΑΛΥΒΟΣ, Οικονομικής Επιστήμης, -, 19-21, Αμφ.Δεριγνύ, Πέμπτη
6, ΔΗΜΟΣΙΑ ΟΙΚΟΝΟΜΙΚΗ ΙΙ, Π. Κολιούση, Οικονομικής Επιστήμης, -, 17-19, Β, Δευτέρα
6, ΔΗΜΟΣΙΑ ΟΙΚΟΝΟΜΙΚΗ ΙΙ, Π. Κολιούση, Οικονομικής Επιστήμης, -, 15-17, Α48, Τετάρτη
6, ΘΕΩΡΙΑ ΒΙΟΜΗΧΑΝΙΚΗΣ ΟΡΓΑΝΩΣΗΣ, ΒΕΤΤΑΣ, Οικονομικής Επιστήμης, -, 19-21, Δ12, Τρίτη
6, ΘΕΩΡΙΑ ΒΙΟΜΗΧΑΝΙΚΗΣ ΟΡΓΑΝΩΣΗΣ, ΒΕΤΤΑΣ, Οικονομικής Επιστήμης, -, 13-15, Α48, Πέμπτη
6, ΘΕΩΡΙΑ ΟΙΚΟΝΟΜΙΚΗΣ ΠΟΛΙΤΙΚΗΣ ΙΙ, Ε. ΒΑΣΙΛΑΤΟΣ, Οικονομικής Επιστήμης, -, 17-19, Α22, Τετάρτη
6, ΘΕΩΡΙΑ ΟΙΚΟΝΟΜΙΚΗΣ ΠΟΛΙΤΙΚΗΣ ΙΙ, Ε. ΒΑΣΙΛΑΤΟΣ, Οικονομικής Επιστήμης, -, 19-21, Α22, Πέμπτη
6, ΟΙΚΟΝΟΜΕΤΡΙΑ ΙΙ, Α. Κυριαζίδου, Οικονομικής Επιστήμης, -, 15-17, Δώμα , Δευτέρα
6, ΟΙΚΟΝΟΜΕΤΡΙΑ ΙΙ, Α. Κυριαζίδου, Οικονομικής Επιστήμης, -, 15-17, Δώμα , Πέμπτη
6, ΟΙΚΟΝΟΜΙΚΗ ΑΝΑΠΤΥΞΗ, ΠΑΛΥΒΟΣ, Οικονομικής Επιστήμης, -, 15-17, Α47, Παρασκευή
6, ΟΙΚΟΝΟΜΙΚΗ ΑΝΑΠΤΥΞΗ, ΠΑΛΥΒΟΣ, Οικονομικής Επιστήμης, -, 17-19, Α47, Παρασκευή
6, ΧΡΗΜΑ ΚΑΙ ΤΡΑΠΕΖΙΚΗ, Ι. Δενδραμής, Οικονομικής Επιστήμης, -, 9-11, Δ12, Τετάρτη
6, ΧΡΗΜΑ ΚΑΙ ΤΡΑΠΕΖΙΚΗ, Ι. Δενδραμής, Οικονομικής Επιστήμης, -, 9-11, Δ12, Πέμπτη
6, ΧΡΗΜΑ ΚΑΙ ΤΡΑΠΕΖΙΚΗ, Ι. Δενδραμής, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 11-13, Η/Υ 3, Δευτέρα
6, ΧΡΗΜΑ ΚΑΙ ΤΡΑΠΕΖΙΚΗ, Ι. Δενδραμής, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 15-17, Η/Υ 3, Τρίτη
6, ΧΡΗΜΑ ΚΑΙ ΤΡΑΠΕΖΙΚΗ, Ι. Δενδραμής, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Δ12, Πέμπτη
6, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΤΩΝ ΕΠΙΧΕΙΡΗΣΕΩΝ, ΠΑΓΚΡΑΤΗΣ, Οικονομικής Επιστήμης, -, 19-21, Δ12, Δευτέρα
6, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΤΩΝ ΕΠΙΧΕΙΡΗΣΕΩΝ, ΠΑΓΚΡΑΤΗΣ, Οικονομικής Επιστήμης, -, 17-19, Δ12, Τρίτη
8, ΑΝΑΛΥΣΗ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΩΝ ΠΑΡΑΓΩΓΩΝ, Α. Δρούσια, Οικονομικής Επιστήμης, -, 19-21, Α25, Τρίτη
8, ΑΝΑΛΥΣΗ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΩΝ ΠΑΡΑΓΩΓΩΝ, Α. Δρούσια, Οικονομικής Επιστήμης, -, 17-19, Α25, Τρίτη
8, ΔΙΑΡΘΡΩΣΗ & ΠΡΟΒΛΗΜΑΤΑ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΟΙΚΟΝΟΜΙΑΣ, Ε. ΛΟΥΡΗ, Οικονομικής Επιστήμης, -, 11-13, Αμφ.Δεριγνύ, Τρίτη
8, ΔΙΑΡΘΡΩΣΗ & ΠΡΟΒΛΗΜΑΤΑ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΟΙΚΟΝΟΜΙΑΣ, Ε. ΛΟΥΡΗ, Οικονομικής Επιστήμης, -, 13-15, Αμφ.Δεριγνύ, Τρίτη
8, ΕΦΑΡΜΟΣΜΕΝΗ ΒΙΟΜΗΧΑΝΙΚΗ ΟΡΓΑΝΩΣΗ, Ι. Κατσουλάκος, Οικονομικής Επιστήμης, -, 15-17, Δ12, Τρίτη
8, ΕΦΑΡΜΟΣΜΕΝΗ ΒΙΟΜΗΧΑΝΙΚΗ ΟΡΓΑΝΩΣΗ, Ι. Κατσουλάκος, Οικονομικής Επιστήμης, -, 15-17, Α21, Πέμπτη
8, ΘΕΜΑΤΑ ΔΥΝΑΜΙΚΗΣ ΟΙΚΟΝΟΜΙΚΗΣ, Ε. Διοικητόπουλος, Οικονομικής Επιστήμης, -, 11-13, Τ105, Δευτέρα
8, ΘΕΜΑΤΑ ΔΥΝΑΜΙΚΗΣ ΟΙΚΟΝΟΜΙΚΗΣ, Ε. Διοικητόπουλος, Οικονομικής Επιστήμης, -, 9-11, Τ105, Δευτέρα
8, ΘΕΩΡΙΑ ΟΙΚΟΝΟΜΙΚΗΣ ΜΕΓΕΘΥΝΣΗΣ, Τ. Κολλίντζας, Οικονομικής Επιστήμης, -, 9-11, Τ103, Παρασκευή
8, ΘΕΩΡΙΑ ΟΙΚΟΝΟΜΙΚΗΣ ΜΕΓΕΘΥΝΣΗΣ, Τ. Κολλίντζας, Οικονομικής Επιστήμης, -, 11-13, Τ103, Παρασκευή
8, ΠΕΡΙΦΕΡΕΙΑΚΗ ΚΑΙ ΑΣΤΙΚΗ ΟΙΚΟΝΟΜΙΚΗ, ΕΣΠΑ, Οικονομικής Επιστήμης, -, 13-15, Α47, Δευτέρα
8, ΠΕΡΙΦΕΡΕΙΑΚΗ ΚΑΙ ΑΣΤΙΚΗ ΟΙΚΟΝΟΜΙΚΗ, ΕΣΠΑ, Οικονομικής Επιστήμης, -, 9-11, Α47, Τετάρτη
8, ΠΡΟΧΩΡΗΜΕΝΗ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΛΟΓΙΣΤΙΚΗ ΙΙ , Σ.ΣΠΗΛΙΩΤΗ, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, Α22, Τρίτη
8, ΠΡΟΧΩΡΗΜΕΝΗ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΛΟΓΙΣΤΙΚΗ ΙΙ , Σ.ΣΠΗΛΙΩΤΗ, Οικονομικής Επιστήμης, -, 15-17, Α24, Τετάρτη
8, ΠΡΟΧΩΡΗΜΕΝΗ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΛΟΓΙΣΤΙΚΗ ΙΙ , Σ.ΣΠΗΛΙΩΤΗ, Οικονομικής Επιστήμης, -, 13-15, Α22, Πέμπτη
8, ΧΡΟΝΟΛΟΓΙΚΕΣ ΣΕΙΡΕΣ ΚΑΙ ΠΡΟΒΛΕΨΕΙΣ, ΤΖΑΒΑΛΗΣ, Οικονομικής Επιστήμης, -, 17-19, X, Παρασκευή
8, ΧΡΟΝΟΛΟΓΙΚΕΣ ΣΕΙΡΕΣ ΚΑΙ ΠΡΟΒΛΕΨΕΙΣ, ΤΖΑΒΑΛΗΣ, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Η/Υ 2, Παρασκευή
8, ΧΡΟΝΟΛΟΓΙΚΕΣ ΣΕΙΡΕΣ ΚΑΙ ΠΡΟΒΛΕΨΕΙΣ, ΤΖΑΒΑΛΗΣ, Οικονομικής Επιστήμης, -, 15-17, X, Παρασκευή
2, ΓΕΝΙΚΕΣ ΑΡΧΕΣ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (Α-Λ), Ε. Σαλαβού, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α31, Τρίτη
2, ΓΕΝΙΚΕΣ ΑΡΧΕΣ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (Α-Λ), Ε. Σαλαβού, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α24, Παρασκευή
2, ΓΕΝΙΚΕΣ ΑΡΧΕΣ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (Μ-Ω), Ε. ΣΑΛΑΒΟΥ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Α31, Τρίτη
2, ΓΕΝΙΚΕΣ ΑΡΧΕΣ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (Μ-Ω), Ε. ΣΑΛΑΒΟΥ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Α24, Παρασκευή
2, ΜΑΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ & ΠΟΛΙΤΙΚΗ (Α-Λ), ΒΑΜΒΟΥΚΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, X, Δευτέρα
2, ΜΑΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ & ΠΟΛΙΤΙΚΗ (Α-Λ), ΒΑΜΒΟΥΚΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, X, Πέμπτη
2, ΜΑΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ & ΠΟΛΙΤΙΚΗ (Μ-Ω), Δ. Δημητρίου, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α24, Δευτέρα
2, ΜΑΚΡΟΟΙΚΟΝΟΜΙΚΗ ΘΕΩΡΙΑ & ΠΟΛΙΤΙΚΗ (Μ-Ω), Δ. Δημητρίου, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, X, Τρίτη
2, ΠΟΣΟΤΙΚΕΣ ΜΕΘΟΔΟΙ ΙΙ (Στατιστική για τη Διοίκηση των Επιχειρήσεων) (Α-Λ), Π. ΛΟΡΕΝΤΖΙΑΔΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Γ, Δευτέρα
2, ΠΟΣΟΤΙΚΕΣ ΜΕΘΟΔΟΙ ΙΙ (Στατιστική για τη Διοίκηση των Επιχειρήσεων) (Α-Λ), Π. ΛΟΡΕΝΤΖΙΑΔΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α, Τετάρτη
2, ΠΟΣΟΤΙΚΕΣ ΜΕΘΟΔΟΙ ΙΙ (Στατιστικη για τη Διοίκηση των Επιχειρήσεων) (Μ-Ω), Π. ΛΟΡΕΝΤΖΙΑΔΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 19-21, Α24, Δευτέρα
2, ΠΟΣΟΤΙΚΕΣ ΜΕΘΟΔΟΙ ΙΙ (Στατιστικη για τη Διοίκηση των Επιχειρήσεων) (Μ-Ω), Π. ΛΟΡΕΝΤΖΙΑΔΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 19-21, Α24, Τετάρτη
2, ΣΤΟΙΧΕΙΑ ΥΠΟΛΟΓΙΣΤΙΚΩΝ & ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Δ. ΚΑΡΔΑΡΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Γ, Δευτέρα
2, ΣΤΟΙΧΕΙΑ ΥΠΟΛΟΓΙΣΤΙΚΩΝ & ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Δ. ΚΑΡΔΑΡΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Γ, Τετάρτη
2, ΣΤΟΙΧΕΙΑ ΥΠΟΛΟΓΙΣΤΙΚΩΝ & ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Δ. ΚΑΡΔΑΡΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Η/Υ1 Η/Υ 2, Τετάρτη
2, ΣΤΟΙΧΕΙΑ ΥΠΟΛΟΓΙΣΤΙΚΩΝ & ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Δ. ΚΑΡΔΑΡΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Η/Υ1 Η/Υ 2, Τετάρτη
2, ΣΤΟΙΧΕΙΑ ΥΠΟΛΟΓΙΣΤΙΚΩΝ & ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Δ. ΚΑΡΔΑΡΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Η/Υ1 Η/Υ 2, Τετάρτη
4, ΔΙΑΡΘΡΩΣΗ & ΠΡΟΒΛΗΜΑΤΑ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΟΙΚΟΜΟΜΙΑΣ, Γ. ΒΑΜΒΟΥΚΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, X, Δευτέρα
4, ΔΙΑΡΘΡΩΣΗ & ΠΡΟΒΛΗΜΑΤΑ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΟΙΚΟΜΟΜΙΑΣ, Γ. ΒΑΜΒΟΥΚΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Αμφ.Δεριγνύ, Πέμπτη
4, ΔΙΚΑΙΟ ΑΝΤΑΓΩΝΙΣΜΟΥ, Ε. ΤΡΟΥΛΗ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α47, Τρίτη
4, ΔΙΚΑΙΟ ΑΝΤΑΓΩΝΙΣΜΟΥ, Ε. ΤΡΟΥΛΗ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 19-21, Α47, Πέμπτη
4, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΟΙΚΗΣΗΣ ΠΑΡΑΓΩΓΗΣ & ΥΠΗΡΕΣΙΩΝ, Π. ΜΑΝΙΑΤΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Η/Υ 3, Τρίτη
4, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΟΙΚΗΣΗΣ ΠΑΡΑΓΩΓΗΣ & ΥΠΗΡΕΣΙΩΝ, Π. ΜΑΝΙΑΤΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Α23, Πέμπτη
4, ΕΜΠΟΡΙΚΟ ΔΙΚΑΙΟ ΙΙ (ΡΥΘΜΙΣΕΙΣ ΕΜΠΟΡΙΚΩΝ ΚΑΙ ΟΙΚΟΝΟΜΙΚΩΝ ΣΥΝΑΛΑΓΩΝ)  Α-Λ, Χ. ΤΑΡΝΑΝΙΔΟΥ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α21, Τρίτη
4, ΕΜΠΟΡΙΚΟ ΔΙΚΑΙΟ ΙΙ (ΡΥΘΜΙΣΕΙΣ ΕΜΠΟΡΙΚΩΝ ΚΑΙ ΟΙΚΟΝΟΜΙΚΩΝ ΣΥΝΑΛΑΓΩΝ)  Α-Λ, Χ. ΤΑΡΝΑΝΙΔΟΥ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Α24, Πέμπτη
4, ΕΜΠΟΡΙΚΟ ΔΙΚΑΙΟ ΙΙ (ΡΥΘΜΙΣΕΙΣ ΕΜΠΟΡΙΚΩΝ ΚΑΙ ΟΙΚΟΝΟΜΙΚΩΝ ΣΥΝΑΛΑΓΩΝ)  Μ-Ω, ΚΟΥΛΟΡΙΔΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Γ, Τετάρτη
4, ΕΜΠΟΡΙΚΟ ΔΙΚΑΙΟ ΙΙ (ΡΥΘΜΙΣΕΙΣ ΕΜΠΟΡΙΚΩΝ ΚΑΙ ΟΙΚΟΝΟΜΙΚΩΝ ΣΥΝΑΛΑΓΩΝ)  Μ-Ω, ΚΟΥΛΟΡΙΔΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Γ, Παρασκευή
4, ΕΡΓΑΤΙΚΟ ΔΙΚΑΙΟ, Π. Μπουμπουχερόπουλος, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α23, Δευτέρα
4, ΕΡΓΑΤΙΚΟ ΔΙΚΑΙΟ, Π. Μπουμπουχερόπουλος, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α23, Τετάρτη
4, ΚΟΙΝΩΝΙΚΗ ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Α. Λαμπάκη, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Τ105, Τετάρτη
4, ΚΟΙΝΩΝΙΚΗ ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Α. Λαμπάκη, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Τ105, Παρασκευή
